koi_disposition,koi_prad,koi_dicco_msky,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_fpflag_co,koi_fittype,koi_dikco_msky
0,39.24,0.031,0,1,0,0,4,0.266
2,2.24,0.74,0,0,0,0,4,0.67
2,3.15,1.73,0,0,0,0,4,2.07
2,1.41,0.48,0,0,0,0,4,0.47
2,1.57,1.31,0,0,0,0,4,1.39
2,1.25,1.7,0,0,0,0,4,1.6
1,2.18,0.35,0,0,0,0,4,0.49
2,1.58,0.73,0,0,0,0,4,0.64
0,7.23,0.9,1,0,0,0,4,1
1,0.8,0.14,0,0,0,0,4,0.37
0,48.52,0.8,0,1,1,0,4,0.64
0,54.38,0.005,0,1,0,0,4,0.297
0,93.01,0.553,0,1,0,0,4,0.679
0,38.49,0.014,0,1,0,0,4,0.136
0,52.69,7.328,0,1,0,0,4,0.098
2,1.34,0.6,0,0,0,0,4,0.7
1,1.06,0.14,0,0,0,0,4,0.15
0,42.78,0.04,0,1,0,0,4,0.254
1,1.7,0.63,0,0,0,0,4,0.56
2,1.33,6.1,0,0,0,0,4,0.75
2,1.6,5.71,0,0,0,0,4,0.53
2,1.38,1.03,0,0,0,0,4,0.97
1,1.35,0.11,0,0,0,0,4,0.26
0,75.82,0.004,0,1,0,0,4,0.073
0,50.2,0.085,0,1,0,0,4,0.214
1,2.12,0.77,0,0,0,0,4,0.78
2,1.8,1.46,0,0,0,0,4,1.5
0,5.15,5.86,0,0,0,1,4,5.96
1,1.94,0.19,0,0,0,0,4,0.12
0,0.85,2.84,1,0,1,1,4,2.23
1,1.32,0.6,0,0,0,0,4,0.34
0,0.74,6.4,0,0,1,1,1,2.23
2,3.78,0.71,0,0,0,0,4,0.63
2,1.57,0.88,0,0,0,0,4,0.86
0,101.13,0.033,0,1,0,0,4,0.13
0,50.31,0.006,0,1,0,0,4,0.189
0,46,0.126,0,1,0,0,4,0.335
0,2.6,1.29,0,1,0,0,4,1.36
0,45.95,5.237,0,1,1,1,4,5.447
0,463.05,8.404,1,0,0,0,4,0.094
2,4.05,0.14,0,0,0,0,4,0.184
0,21.86,1.28,0,1,0,0,4,0.163
1,2.33,1.15,0,0,0,0,4,1.19
0,1.96,0.95,1,0,0,0,4,1.14
0,43.01,0.601,0,1,1,1,4,5.531
1,1.69,0.36,0,0,0,0,4,0.69
1,2.14,0.29,0,0,0,0,4,0.31
2,0.9,1.62,0,0,0,0,4,1.7
2,2.08,1.58,0,0,0,0,4,2.32
0,5.7,0.07,1,0,0,0,4,0.05
1,2.36,0.58,0,0,0,0,4,0.82
2,36.05,0.21,0,0,0,0,4,0.24
0,48.01,5.357,0,1,0,0,4,0.188
0,3.74,0.058,1,0,0,0,4,0.011
0,0.82,3.46,1,0,0,0,4,3.39
0,67,6.7,1,0,0,0,4,0.014
0,5.04,2.84,1,0,1,1,4,2.86
1,1.86,0.11,0,0,0,0,4,0.22
1,29.77,0.1,0,0,0,0,4,0.2
0,23.42,3.6,0,1,0,1,4,3.48
0,594.32,11.34,0,1,0,1,4,0.31
0,1.24,4.4,0,1,0,1,4,4.4
0,59.57,3.89,0,1,1,1,4,6.508
1,1.18,0.19,0,0,0,0,4,0.16
0,84.63,11.24,0,1,1,1,4,11.33
0,22.87,1.266,0,1,0,0,4,6.583
0,126.54,1.12,0,1,0,1,4,1.141
1,1.16,0.59,0,0,0,0,4,0.74
0,54.53,9.598,0,1,0,0,4,0.611
0,25.95,0.281,1,0,0,0,4,0.099
0,1044.28,5.4,0,1,0,1,4,3.77
0,51.67,9.798,0,1,0,0,4,2.87
0,34.03,3.263,1,0,1,1,4,4.341
0,156.15,8.293,1,0,0,0,4,0.182
0,25.8,4.879,0,1,0,1,4,4.917
2,5.8,0.015,0,0,0,0,4,0.134
0,50.7,0.045,1,0,0,0,4,0.118
1,2.36,0.65,0,0,0,0,4,0.88
0,56.89,9.954,0,1,0,0,4,0.332
0,28.76,8.6,0,1,1,1,4,8.6
1,6.67,0.31,0,0,0,0,4,0.36
0,1.46,2.8,0,1,1,1,4,2.6
0,46.24,10.791,0,1,0,0,4,0.078
0,31.9,8.937,0,1,0,0,4,2.043
0,40.63,0.069,0,1,0,0,4,0.161
0,51.9,0.087,0,1,0,0,4,0.037
0,73.07,10.628,1,0,0,0,4,0.521
0,3.52,6.07,0,0,1,0,1,5.7
0,34.84,3.556,0,1,1,1,4,4.49
2,12.85,0.126,0,0,0,0,4,0.221
0,63.68,0.197,0,1,0,0,4,0.302
1,1.79,0.44,0,0,0,0,4,0.28
0,135.99,6.936,0,1,0,0,4,0.098
0,28.64,0.013,0,1,1,1,4,11.398
0,27.86,2.62,0,1,1,1,4,2.25
2,12.28,2.16,0,0,0,0,4,0.79
0,23.05,8.35,0,1,0,1,4,8.4
0,15.14,1.84,0,1,1,0,4,1.9
0,26.22,5.248,0,1,0,1,4,5.322
0,5.82,0.08,0,1,0,0,4,0.13
0,29.26,0.06,1,0,0,0,4,0.24
0,63.57,1.33,0,1,0,0,4,0.115
1,2.76,0.83,0,0,0,0,4,0.86
1,9.09,0.014,0,0,0,0,4,0.429
0,67.94,8.23,0,1,0,0,4,0.957
1,11.49,0.022,0,0,0,0,4,0.063
1,11.17,0.09,0,0,0,0,4,0.14
2,1.14,0.28,0,0,0,0,4,0.27
0,5.67,7.68,0,1,1,0,4,7.351
0,43.07,5.04,0,1,0,0,4,0.071
0,54.55,5.325,0,1,0,0,4,1.207
0,39.16,0.27,0,1,0,0,4,0.969
0,13.68,2.6,0,1,0,0,4,0.077
0,27.35,0.85,0,1,0,0,4,0.164
0,63.46,9.34,0,1,0,0,4,1.129
0,7.97,7.764,0,1,0,1,4,6.999
0,17.63,1.89,0,1,1,1,4,8.13
1,2.58,0.078,0,0,0,0,4,0.347
2,1.48,0.41,0,0,0,0,4,0.55
2,2.23,0.98,0,0,0,0,4,1.08
2,4.74,0.8,0,0,0,0,4,0.81
1,1.29,0.17,0,0,0,0,4,0.21
0,1.69,9.536,0,0,0,1,4,9.737
2,0.46,0.68,0,0,0,0,4,0.99
1,1.25,0.26,0,0,0,0,4,0.3
0,62.52,8.044,0,1,0,0,4,0.865
1,9.17,0.028,0,0,0,0,4,0.258
0,37.24,0.015,0,1,0,0,4,0.169
0,29.95,0.021,0,1,0,0,4,0.183
1,1.57,0.09,0,0,0,0,4,0.34
0,134.5,0.189,1,0,0,0,4,0.116
0,26.65,6.723,0,1,0,0,4,0.171
0,34.45,0.281,0,1,1,1,4,5.957
0,35.53,5.482,0,1,0,1,4,5.673
2,11.23,2.86,0,0,0,0,4,0.17
0,18.98,0.55,1,0,0,0,4,0.54
0,2.52,13.131,1,0,0,1,4,13.126
0,43.5,0.111,0,1,0,0,4,0.041
0,25.43,6.562,0,1,0,1,4,6.761
0,22.15,7.495,0,1,1,1,4,7.48
0,44.7,4.85,0,1,1,1,4,7.45
0,2.9,0.19,1,0,0,0,4,0.07
2,5.87,0.386,0,0,0,0,4,0.466
2,10,3,0,0,0,0,4,0.47
0,3.48,2.05,1,0,1,1,4,1.92
0,23.25,1.39,0,1,1,1,4,4.52
1,1.9,0.04,0,0,0,0,4,0.09
0,0.94,4.5,1,0,1,0,4,2.1
1,2.42,0.48,0,0,0,0,4,0.42
0,24.15,3.94,0,1,0,0,4,0.306
0,24.01,7.54,0,1,0,0,4,0.082
0,77.23,6.878,0,1,0,0,4,0.195
2,12.74,0.021,0,0,0,0,4,0.084
1,2.52,0.78,0,0,0,0,4,0.67
1,10.31,0.078,0,0,0,0,4,0.15
0,43.7,7.59,0,1,0,0,4,0.248
0,144.5,0.004,0,1,0,0,4,0.048
0,266.99,0.83,1,0,0,0,1,0.195
0,27.85,0.45,0,1,0,1,4,7.09
0,0.56,1.37,0,1,1,0,4,1.52
0,44.79,0.017,1,0,0,0,4,0.282
0,4.98,1.75,1,0,1,1,4,1.96
0,34.74,7.799,0,1,0,0,4,0.632
0,670.04,4.79,0,1,1,1,4,6.358
2,5.5,0.183,0,0,0,0,4,0.475
1,2.55,0.09,0,0,0,0,4,0.27
1,2.69,0.35,0,0,0,0,4,0.23
0,41.62,7.596,0,0,0,1,4,7.608
0,2.06,7.32,1,0,1,1,4,7.13
0,62.52,0.173,0,1,0,0,4,0.036
2,0.97,0.14,0,0,0,0,4,0.11
0,62.25,3.34,0,1,0,0,4,0.11
0,60.47,8.049,0,1,0,0,4,0.111
0,378.61,0.325,0,1,1,1,4,8.541
0,18.83,6.837,0,1,0,0,4,0.131
0,0.87,8.75,0,0,1,1,4,8.71
0,8,0.03,0,1,0,0,4,0.083
2,7.31,0.876,0,0,0,0,4,0.886
0,14,5,0,1,0,0,4,0.088
0,66.14,6.222,0,1,0,0,4,0.462
0,24.73,8.342,0,1,0,1,4,8.601
1,1.51,0.13,0,0,0,0,4,0.36
0,23.28,0.065,0,1,0,0,4,0.414
0,82.26,0.011,1,0,0,0,4,0.134
0,62.38,8.86,1,0,0,0,4,0.444
0,2.58,3.78,0,0,0,1,4,3.74
0,115.31,7.075,0,1,0,0,4,1.219
0,108.54,0.3,0,1,0,0,4,0.26
0,85.84,10.43,0,1,1,1,4,10.593
0,5.19,1.16,0,1,0,0,4,0.41
1,1,0.2,0,0,0,0,4,0.39
0,27.47,0.128,0,1,0,0,4,0.112
0,46.38,0.034,0,1,0,0,4,0.168
0,46.33,0.06,0,1,0,0,4,0.191
0,77.18,4.75,0,1,0,0,4,0.315
2,0.72,0.64,0,0,0,0,4,0.64
0,21.42,0.19,1,0,0,0,4,0.22
0,106.66,4.33,0,1,0,0,4,0.198
2,146.63,0.77,0,0,0,0,4,0.76
0,31.39,3.341,0,0,0,1,4,3.474
0,534.47,0.69,0,1,0,0,4,1
0,1.53,2.74,1,0,0,0,4,2.96
0,22.76,0.16,0,1,0,0,4,0.24
0,54.23,7.431,0,1,0,0,4,0.767
2,0.44,0.77,0,0,0,0,4,0.71
0,95.19,2.55,0,1,0,1,4,4.093
0,9.69,0.102,0,1,0,0,4,0.064
0,25.41,0.18,0,1,0,0,4,0.22
1,1.5,0.77,0,0,0,0,4,0.11
1,2.79,0.8,0,0,0,0,4,0.82
0,100.2,0.053,0,1,0,0,4,0.059
0,27.77,2.08,0,1,0,0,4,0.12
0,89.85,10.263,0,1,0,0,4,0.355
0,510.48,6.624,0,1,1,1,4,6.669
0,54.29,9.98,0,1,0,0,4,1.115
0,43.21,4.143,0,1,0,0,4,0.088
0,38.95,1.03,0,1,0,0,4,0.05
0,39.34,0.008,0,1,0,0,4,0.13
0,215.89,6.569,0,1,0,1,4,6.619
0,0.82,2.33,1,0,1,1,4,2.26
0,21.5,0.16,0,1,0,0,4,0.275
0,37.5,0.12,0,1,0,0,4,0.613
0,72.16,0.048,0,1,0,0,4,0.068
0,74.83,9.807,1,0,0,0,4,0.058
0,23.55,7.53,0,1,0,1,4,7.79
0,55.58,13.254,1,0,0,0,4,0.451
0,19.46,4.16,0,1,1,1,4,4.21
0,31.84,6.84,0,1,0,1,4,6.83
0,28.57,3.6,1,0,1,1,4,4.1
1,1.45,1.06,0,0,0,0,4,0.54
0,1680.99,12.759,0,1,0,1,4,12.858
0,0.54,11.187,0,0,0,1,4,11.026
0,1.85,7.311,1,0,0,1,4,7.413
0,2.93,3.94,0,1,1,1,4,4.22
1,2.21,0.79,0,0,0,0,4,0.27
2,1.21,1.08,0,0,0,0,4,1
0,345.7,6.593,0,1,0,0,4,0.075
2,0.94,0.5,0,0,0,0,4,0.62
0,118.11,0.002,1,0,0,0,4,0.072
0,22.98,4.567,0,1,0,0,4,0.061
0,136.47,7.56,0,1,0,0,4,0.334
0,49.6,0.068,0,1,0,0,4,0.184
2,0.63,0.67,0,0,0,0,4,0.81
0,1.06,1.63,1,0,1,1,4,1.72
0,23.76,9.818,1,0,0,0,4,9.893
0,37.62,1.06,0,1,0,0,4,0.2
2,10.3,0.054,0,0,0,0,4,0.165
0,23,4.41,1,0,1,1,4,4.55
0,26.31,0.02,1,0,0,0,4,0.13
2,2.07,0.26,0,0,0,0,4,0.21
1,0.99,0.22,0,0,0,0,4,0.35
2,1.04,0.6,0,0,0,0,4,0.92
2,0.94,0.35,0,0,0,0,4,0.1
1,1.15,0.14,0,0,0,0,4,0.4
0,43.71,5.02,0,1,0,0,4,0.549
0,70.67,11.157,0,1,0,0,4,0.082
0,60.45,0.17,0,1,0,1,4,4.084
0,108.78,0.013,0,1,0,0,4,0.04
0,42.69,0.58,0,1,0,0,4,0.087
0,101.41,6.09,0,1,0,0,4,0.14
0,8.6,2.998,0,1,0,1,4,2.957
0,928.96,5.9,0,1,0,0,4,0.194
0,100.39,9.049,0,1,0,0,4,0.762
0,39.19,0.155,0,1,0,0,4,0.123
0,2674.69,8.18,0,1,0,0,4,8.264
0,60.5,0.67,1,0,1,0,4,3.888
0,0.49,1.02,0,1,1,0,4,1.01
0,36.92,8.118,0,1,1,1,4,1.5
1,7.23,0.45,0,0,0,0,4,0.32
0,7.13,0.074,0,1,0,0,4,0.404
0,56.3,7.14,1,0,0,0,4,0.375
0,1.39,7.978,0,1,0,1,4,7.827
0,32.12,0.209,0,1,1,1,4,8.662
1,1.46,0.24,0,0,0,0,4,0.24
0,7.86,1.38,0,1,0,1,4,1.35
0,39.52,0.05,0,1,0,0,4,0.03
0,71.52,7.726,0,1,0,0,4,0.281
0,173.18,0.048,0,1,0,0,4,8.291
0,533.08,9.621,0,1,0,0,4,0.166
0,251.93,4.006,0,1,1,1,4,4.383
1,2.65,0.58,0,0,0,0,4,0.64
1,3.61,0.29,0,0,0,0,4,0.79
0,63.42,0.111,0,1,0,0,4,0.079
0,44.24,0.054,0,1,0,0,4,0.4
0,9.14,0.952,0,1,1,1,4,7.684
0,28.21,0.752,0,1,0,0,4,1.005
1,22.95,0.024,0,0,0,0,4,0.197
1,1.29,0.97,0,0,0,0,4,0.92
0,122.64,5.99,0,1,1,0,4,2.06
0,89.79,7.15,0,1,0,0,4,0.118
0,51.11,8.338,0,1,1,1,4,8.516
0,21.06,8.098,0,1,0,1,4,8.047
0,21.71,7.747,0,1,0,0,4,3.269
0,66.73,7.37,1,0,0,0,4,0.186
0,30.38,7.561,0,1,1,1,4,7.813
0,54.17,1.2,1,0,0,0,4,1.5
1,6.11,0.11,0,0,0,0,4,0.14
0,19.17,0.03,0,1,0,0,4,0.184
0,33.24,0.355,0,1,0,0,4,0.121
0,37.56,1.02,0,1,0,0,4,0.12
0,40.37,4.252,0,1,0,0,4,0.19
0,165.15,0.079,0,1,0,0,4,0.111
0,35.2,0.032,0,1,0,0,4,0.235
0,51.44,0.013,0,1,0,0,4,0.095
0,458.02,10.76,1,0,1,0,4,11.098
0,3.94,8.604,0,1,1,1,4,8.81
0,0.5,1.66,0,0,1,1,4,1.74
0,26042.9,0.92,0,1,0,0,4,0.329
2,13.21,0.056,0,0,0,0,4,0.13
0,34.34,7.066,0,1,1,1,4,7.203
0,4.28,0.19,0,1,0,0,4,0.14
0,39.46,0.14,0,1,0,0,4,0.17
0,1.26,3.6,0,0,0,1,4,3.7
2,1.96,0.45,0,0,0,0,4,0.33
0,15.7,3.16,0,1,1,1,4,3.15
1,2.84,0.42,0,0,0,0,4,0.55
0,51.69,6.984,0,1,0,0,4,0.213
0,45.93,1.03,0,1,0,1,4,0.095
0,601.32,0.666,0,1,0,0,4,0.199
2,231.85,4,0,0,0,0,4,4.77
1,4.22,0.37,0,0,0,0,4,0.42
0,73.29,8.8,0,1,0,1,4,0.193
2,0.78,1.2,0,0,0,0,4,0.8
1,0.98,0.31,0,0,0,0,4,0.29
2,2.15,2.11,0,0,0,0,4,2.13
0,450.76,0.57,0,1,0,0,4,0.55
0,13.66,2.69,0,1,0,0,4,0.134
0,29.19,10.071,0,1,0,0,1,0.273
0,163.25,7.615,0,1,1,1,4,7.538
0,52.91,0.063,0,1,0,0,4,0.13
1,0.75,0.3,0,0,0,0,4,0.2
0,539.16,4.059,0,0,0,1,4,4.331
0,4.49,0.16,1,0,1,1,4,0.25
0,37.79,6.55,1,0,1,1,4,7.298
2,1,0.4,0,0,0,0,4,0.31
0,268.75,0.082,0,1,0,0,4,0.132
0,59.66,7.14,0,1,0,0,4,1.844
0,70.73,4.31,0,1,0,0,4,0.107
0,71.11,6.678,0,1,0,0,4,0.09
0,64.69,3.7,0,1,0,0,4,0.32
1,22.27,0.02,0,0,0,0,4,0.131
0,12.01,4.77,1,0,0,1,4,5.576
0,138.76,7.22,0,1,0,0,4,0.166
0,28.73,1.97,0,0,0,1,4,3
0,5.08,8.611,0,1,0,1,4,9.115
0,52.05,5.713,0,1,0,0,4,5.881
0,145.36,0.036,1,0,0,0,4,0.145
0,34.32,0.037,0,1,0,0,4,0.07
0,29.78,5.763,0,1,0,1,4,5.773
2,18.59,0.152,0,0,0,0,4,0.361
2,11.58,0.14,0,0,0,0,4,0.23
1,2.88,0.3,0,0,0,0,4,0.28
0,19.01,7.38,0,1,1,1,4,7.469
0,26.1,4.044,0,0,0,1,4,4.043
0,43.67,3.08,0,1,0,0,4,2.56
0,0.64,0.5,0,0,0,1,4,0.37
0,27.25,8.644,0,1,1,1,4,8.629
0,155.81,5.2,0,1,0,0,4,0.176
0,115.26,10.86,0,1,0,0,4,0.227
1,2.49,0.39,0,0,0,0,4,0.43
0,27.09,1.62,0,1,0,0,4,0.17
0,38.63,10.465,0,1,0,0,4,0.077
0,38.79,0.026,0,1,0,0,4,0.256
0,57.21,12.844,0,1,0,0,4,2.952
2,0.7,1.6,0,0,0,0,4,1.64
0,68.48,8.075,0,1,0,0,4,0.167
0,25.76,5.73,0,1,0,0,4,0.067
0,57.51,2.16,0,1,0,0,4,2.84
0,41.19,10.444,0,0,0,1,4,10.388
0,6.9,2.109,0,0,0,1,4,2.174
0,32.26,9.667,0,0,0,1,4,9.694
0,576.14,1.92,0,0,0,1,1,1.61
2,7.27,3.08,0,0,0,0,4,0.128
0,18.16,4.697,0,1,0,1,4,4.745
0,3.16,2.51,0,1,0,1,4,2.63
0,34.85,0.2,0,1,0,0,4,0.19
2,78.98,1.46,0,0,0,0,4,1.07
1,0.92,0.2,0,0,0,0,4,0.28
0,33.14,4.181,0,1,0,1,4,4.385
0,62.41,0.29,0,1,0,0,4,0.196
1,8.98,0.044,0,0,0,0,4,0.32
0,148.25,3.47,0,1,0,0,4,0.204
0,33.3,6.026,0,1,0,0,4,1.051
0,219.02,1.37,0,1,0,1,4,0.211
0,679.44,3.5,0,0,0,1,4,5.908
0,300.82,0.015,0,1,0,0,4,0.122
0,112.77,1.41,0,1,0,0,4,0.106
0,395.94,8.08,0,1,1,1,4,8.121
2,1.36,7.7,0,0,0,0,4,7.7
0,68.92,11.212,0,1,0,0,4,0.059
0,26.2,5.714,0,1,1,1,4,6.87
1,4.55,0.487,0,0,0,0,4,0.454
0,1.23,11.578,0,0,0,1,4,11.508
0,2.6,4.58,1,0,0,0,4,4.76
0,21.23,5.197,0,1,0,1,4,5.196
0,2.09,6.611,0,0,0,1,4,6.51
0,25.55,5.2,0,0,1,1,4,5.3
0,25.39,5.596,0,0,0,1,4,5.822
0,1.17,4.37,0,0,0,1,4,4.35
0,1.22,5.07,0,0,0,1,4,5
0,1.72,4.16,0,0,0,1,4,4.19
0,36.87,0.022,1,0,0,0,4,0.203
0,21.34,1.51,1,0,1,1,0,1.3
1,2.57,0.23,0,0,0,0,4,0.33
0,2.64,1.91,1,0,1,1,4,1.74
0,2.39,2.83,1,0,1,1,4,2.77
0,0.8,1.19,0,1,1,0,4,1.8
2,1.78,1.21,0,0,0,0,4,1.23
0,120.02,0.171,0,1,0,0,4,0.073
0,26.09,0.56,0,1,0,0,4,0.51
2,0.97,0.58,0,0,0,0,4,0.76
0,16.62,0.029,0,1,0,0,4,0.161
1,2.85,0.256,0,0,0,0,4,0.308
0,4.57,6.397,0,0,1,1,4,7.233
2,0.84,1.77,0,0,0,0,4,1.62
0,18.01,5.509,0,1,0,1,4,5.558
0,77.99,10.006,0,0,0,1,4,10.01
0,0.82,2.63,0,0,1,1,4,2.58
0,1.22,5.9,0,0,0,1,4,6.246
2,2.09,0.67,0,0,0,0,4,0.32
0,1.84,4.34,0,1,0,1,4,4.25
0,0.95,5.94,0,0,1,1,4,6.21
0,21.45,8.491,0,1,0,1,4,8.538
0,1.53,7.04,0,0,0,1,4,7
0,13.55,0.13,0,1,0,0,4,0.13
0,3.87,3.52,0,0,0,1,4,3.51
0,37.22,0.023,0,1,0,0,4,0.244
0,29.02,2.69,0,1,1,1,4,2.6
0,9.82,1.43,0,1,1,1,4,7.866
0,13.73,3.82,0,1,0,0,4,3.67
0,19.58,0.007,0,1,0,0,4,0.074
0,4.69,4.75,1,0,1,1,4,4.71
2,3,3.99,0,0,0,0,4,4.22
2,29.95,0.081,0,0,0,0,4,0.153
0,24.74,0.076,0,1,0,0,4,0.229
0,1.75,1.59,0,0,0,1,4,1.64
0,18.29,1.27,0,0,1,1,4,1.18
0,1.57,0.2,0,1,0,0,4,0.22
0,2.74,5.84,0,0,1,1,4,5.64
2,1.49,0.09,0,0,0,0,4,0.07
0,8.13,0.45,1,0,0,0,0,0.45
0,37.47,0.02,1,0,0,0,0,0.356
1,2.89,0.22,0,0,0,0,4,0.39
0,29.7,4.17,0,1,1,1,4,4.34
0,41.08,2.69,0,1,0,1,4,8.774
0,31.77,5.687,0,1,1,1,4,6.068
0,1.08,7.05,0,0,0,1,4,7.07
0,0.52,1.69,0,1,1,1,4,1.76
0,32.5,1.21,0,1,0,1,4,0.15
0,20.23,0.83,0,0,0,1,4,0.66
1,3.79,1.63,0,0,0,0,4,0.1
0,0.81,8.616,0,0,0,1,4,8.712
0,18.48,0.052,0,1,0,0,4,0.04
0,1.43,6.6,0,0,0,1,4,6.5
2,29.33,0.31,0,0,0,0,4,0.36
0,155.18,1.29,0,1,1,1,4,0.83
0,24.81,0.18,0,1,0,0,4,0.41
0,1.48,1.17,0,0,1,1,4,2.61
0,1.32,2.48,0,0,1,1,4,2.45
0,1.81,2.63,0,0,0,1,4,3.09
0,22.63,11.4,0,1,1,1,4,11.42
2,1.45,1.28,0,0,0,0,4,1.42
0,1.36,2.09,0,1,1,1,4,1.97
0,2.4,0.24,0,1,0,0,4,0.17
0,20.11,8.061,0,0,0,1,4,8.152
1,2.19,0.5,0,0,0,0,4,0.58
0,1.38,5.06,0,1,1,1,4,4.8
0,0.68,6.64,0,0,1,1,4,6.69
0,1.06,0.96,0,0,1,1,4,0.62
0,1.03,9.628,0,0,0,1,4,10.039
0,1.7,0.7,0,0,1,0,4,0.68
1,1.61,2.6,0,0,0,0,4,0.21
0,0.9,2.47,0,1,0,1,4,2.29
0,1.33,12.9,0,0,1,1,4,12.8
0,75.08,3.8,0,1,0,0,4,4.4
0,89.35,0.08,0,1,0,0,4,0.16
0,1.57,1.34,0,0,1,1,4,1.27
0,0.46,1.98,1,0,1,1,4,1.95
2,0.68,0.45,0,0,0,0,4,0.8
1,6.3,0.33,0,0,0,0,4,0.28
1,0.91,0.19,0,0,0,0,4,0.35
0,40.6,12.657,0,0,0,1,4,8.079
0,19.28,7.87,1,0,1,1,4,7.95
0,0.53,1.4,0,0,1,1,4,1.64
1,2.03,0.23,0,0,0,0,4,0.24
0,1.7,1.84,0,0,1,1,4,1.85
0,31.99,7.96,0,1,0,1,4,8.035
0,2.07,4.58,0,0,1,1,4,4.39
0,20.05,4.36,0,1,0,1,4,4.31
0,2.72,2.08,0,0,1,0,4,3.349
0,38.11,0.007,0,1,0,0,4,0.144
0,2.16,7.67,0,1,1,1,4,7.62
2,2.55,0.12,0,0,0,0,4,0.18
0,2.2,0.43,0,0,0,1,4,1.57
0,71.95,8.485,0,1,0,1,4,8.594
1,5.1,0.232,0,0,0,0,4,0.102
0,10.92,0.011,0,1,0,0,4,0.276
0,53.1,0.06,0,1,0,0,4,0.18
2,1.53,0.34,0,0,0,0,4,0.37
1,1.93,0.04,0,0,0,0,4,0.39
2,0.96,0.45,0,0,0,0,4,0.54
1,2.1,0.28,0,0,0,0,4,0.38
0,1.03,3.26,0,0,0,1,4,3.01
0,1.55,0.91,1,0,1,1,4,0.8
1,1.6,0.5,0,0,0,0,4,0.42
0,1.4,5.95,0,0,0,1,4,5.83
0,14.28,11.955,0,0,1,1,4,11.948
2,1.37,0.3,0,0,0,0,4,0.44
0,2.07,7.48,1,0,0,0,4,7.33
0,49.25,0.049,0,1,0,0,4,0.184
0,1.12,4.63,0,1,1,1,4,4.88
0,8.85,5.492,0,0,1,1,4,5.641
0,0.68,6.37,0,1,0,1,4,6.6
2,1.66,4.42,0,0,0,0,4,0.25
0,4.54,9.535,0,0,0,1,4,9.636
0,2.63,8.5,0,0,1,1,4,11.712
0,2.17,4.484,0,0,0,1,4,5.4
2,18.33,1.16,0,0,0,0,4,0.99
0,1.93,1.04,1,0,1,0,4,1.23
0,0.85,1.62,0,1,1,1,4,1.39
0,19.02,0.21,0,1,0,0,4,0.23
2,0.51,1.68,0,0,0,0,4,1.64
1,1.97,0.19,0,0,0,0,4,0.31
0,0.63,2.33,1,0,1,0,4,2.44
0,15.83,3.25,0,1,1,1,4,3.18
0,35.3,11,0,1,0,0,4,15
0,1.3,6.83,0,0,0,1,4,6.82
0,79.67,3.37,0,1,0,0,4,3.736
0,14.43,1.86,0,1,1,1,4,1.87
0,17.82,0.043,0,1,0,0,4,0.252
0,237.84,0.156,0,1,0,0,4,0.35
0,55.95,10.738,0,0,0,1,4,10.696
0,2.78,10.591,0,1,1,1,4,10.559
0,16,0.084,0,1,0,0,4,0.058
0,18.9,0.87,0,1,0,0,4,0.127
0,1.46,5.873,0,0,0,1,4,5.996
0,21.43,1.17,0,0,1,1,4,1.03
0,1.02,7.74,0,1,0,1,4,7.552
0,2.29,3.26,0,0,0,1,4,3.462
0,0.59,1.54,0,1,1,0,4,1.63
0,0.88,10.826,0,0,0,1,4,10.711
0,35.36,5.46,0,1,0,1,4,5.339
0,0.58,4.318,0,0,0,1,4,4.245
0,1.82,18.5,0,0,0,1,4,14.4
0,0.95,8.612,0,1,0,1,4,8.606
0,18.09,7.334,0,0,0,1,4,7.278
0,149.44,5.04,0,1,0,0,4,0.087
1,3.73,0.28,0,0,0,0,4,0.25
0,25.43,7.42,1,0,0,1,4,7.492
0,40.82,2.4,0,1,1,1,4,2.4
2,0.7,0.2,0,0,0,0,4,0.26
0,2.51,3.587,0,1,0,1,4,3.533
0,23.56,5.51,0,1,0,1,4,5.62
0,17.9,0.117,0,1,0,0,4,0.037
0,44.9,3.78,0,1,0,0,4,0.103
0,25.84,2.24,0,0,1,1,4,2.27
0,0.69,0.36,1,0,1,0,4,0.2
0,3.74,3.18,0,1,0,1,4,3.29
0,1.27,7.529,0,0,0,1,4,7.768
0,1.49,9.341,0,0,0,1,4,9.432
0,15.78,2.94,0,1,1,1,4,2.81
0,2.14,6,0,0,1,1,4,6.26
0,0.66,2.09,1,0,1,0,4,2.2
0,1.37,12.98,0,0,0,1,4,13.32
0,1.43,3.68,0,0,0,1,4,3.73
2,3.16,0.12,0,0,0,0,4,0.2
2,1,0.49,0,0,0,0,4,0.51
0,2.03,0.31,0,1,0,0,4,0.13
2,2.09,0.12,0,0,0,0,4,0.37
0,0.42,1.68,0,0,1,1,4,1.69
0,0.99,8.7,0,1,1,1,4,8.6
2,1.27,0.07,0,0,0,0,4,0.29
0,0.86,3.3,0,0,1,1,4,3.4
2,1.41,0.32,0,0,0,0,4,0.4
1,2.25,0.27,0,0,0,0,4,0.21
2,0.79,0.7,0,0,0,0,4,0.7
2,15.08,0.04,0,0,0,0,4,0.209
0,68.81,0.077,0,1,0,0,4,0.12
0,0.94,11.36,0,1,1,1,4,11.42
0,28.34,8.069,0,0,0,1,4,7.802
0,21.49,8.966,0,1,0,1,4,8.996
